collected_at,hostname,os,agent_version,cpu_percent,memory_percent,logged_in_user,src_ip,dst_ip,src_port,dst_port,protocol,application_protocol,in_bytes,out_bytes,in_packets,out_packets,total_bytes,total_packets,flow_duration_ms,bytes_per_packet,packets_per_second,bytes_per_second,direction_byte_ratio,direction_packet_ratio,packet_asymmetry,byte_asymmetry,tcp_flags,client_tcp_flags,server_tcp_flags,min_ttl,max_ttl,min_ip_pkt_len,max_ip_pkt_len,longest_flow_pkt,shortest_flow_pkt,num_pkts_up_to_128_bytes,num_pkts_128_to_256_bytes,num_pkts_256_to_512_bytes,num_pkts_512_to_1024_bytes,num_pkts_1024_to_1514_bytes,retransmitted_in_bytes,retransmitted_in_pkts,retransmitted_out_bytes,retransmitted_out_pkts,duration_in,duration_out,src_to_dst_avg_throughput,dst_to_src_avg_throughput,src_to_dst_second_bytes,dst_to_src_second_bytes,tcp_win_max_in,tcp_win_max_out,dns_query_id,dns_query_type,dns_ttl_answer,ftp_command_ret_code,icmp_type,icmp_ipv4_type,simulated_attack_type,is_simulated_attack,data_source
2026-08-11T14:26:30+00:00,WIN-DESKTOP02,Windows Server 2022,vcoda-collector-0.1.0-sim,28.7,55.8,j.perera,192.168.1.11,115.32.214.115,54913,443,17,9,18216,3808,72,14,22024,86,46024.13,256.09,1.87,478.53,4.7836,5.1429,58,14408,16,16,16,80,54,98,1171,1340,86,63,2,12,12,0,0,0,0,0,28443.02,14757.87,82.74,395.79,3808,18216,30881,52719,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:56:20+00:00,WIN-LAPTOP-FIN,Windows 11,vcoda-collector-0.1.0-sim,32.2,61.2,a.silva,192.168.1.89,129.161.144.141,22847,53,17,17,126841,190877,143,193,317718,336,39143.63,945.59,8.58,8116.72,0.6645,0.7409,50,64036,24,24,0,52,77,88,964,1138,50,317,65,3,39,5,0,0,0,0,26240.46,16239.71,4876.32,3240.4,190877,126841,37120,45560,17172,5,684,0,0,0,benign,False,SIMULATED
2026-08-11T16:36:35+00:00,WIN-SRV-DB01,Windows 11,vcoda-collector-0.1.0-sim,15.3,33.5,admin,192.168.1.106,208.241.22.65,63133,80,6,14,103170,56856,95,69,160026,164,45696.5,975.77,3.59,3501.93,1.8146,1.3768,26,46314,24,24,18,68,102,66,858,663,55,112,8,3,7,19,0,0,0,0,16336.27,20709.26,1244.21,2257.72,56856,103170,60393,16363,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T09:07:21+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,9.1,30.6,www-data,192.168.1.38,63.12.1.95,27419,443,6,0,135558,87808,102,112,223366,214,46684.83,1043.77,4.58,4784.55,1.5438,0.9107,10,47750,24,24,18,115,67,69,602,851,54,194,5,18,16,25,0,0,0,0,31490.91,19008.63,1880.87,2903.68,87808,135558,37883,22996,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:36:50+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,6.1,51.5,j.perera,192.168.1.113,91.235.175.26,24282,80,6,6,244575,47034,225,234,291609,459,16472.34,635.31,27.86,17702.95,5.2,0.9615,9,197541,24,24,0,89,45,52,1202,542,66,318,50,2,12,55,0,0,0,0,7249.71,4985.07,2855.33,14847.62,47034,244575,4078,58089,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T07:59:00+00:00,lnx-db-primary,Rocky Linux 9,vcoda-collector-0.1.0-sim,46.5,18.5,a.silva,192.168.1.76,41.41.135.12,17401,443,6,5,90077,27966,169,177,118043,346,5115.01,341.16,67.64,23077.78,3.2209,0.9548,8,62111,25,25,16,77,49,58,627,1193,98,280,32,41,3,15,0,0,0,0,3058.27,1926.22,5467.44,17610.34,27966,90077,44503,39696,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T13:37:12+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,28.8,54.0,www-data,192.168.1.97,192.168.1.82,3884,443,6,4,140244,40749,124,141,180993,265,27083.78,682.99,9.78,6682.71,3.4417,0.8794,17,99495,16,16,18,43,58,47,868,1102,65,161,53,2,18,19,0,0,0,0,9704.86,12211.81,1504.55,5178.16,40749,140244,43041,64869,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T12:58:24+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,17.0,53.5,admin,192.168.1.53,105.199.16.22,42077,8080,6,2,29250,126217,130,247,155467,377,40636.14,412.38,9.28,3825.83,0.2317,0.5263,117,96967,24,24,0,39,52,58,569,1108,64,227,47,25,38,44,0,0,0,0,17186.35,25262.67,3106.03,719.8,126217,29250,35309,54695,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T21:40:55+00:00,WIN-LAPTOP-FIN,Windows 11,vcoda-collector-0.1.0-sim,20.1,76.1,www-data,192.168.1.12,192.168.1.33,17193,123,6,1,109208,153732,146,276,262940,422,26565.9,623.08,15.89,9897.65,0.7104,0.529,130,44524,25,25,18,51,83,83,1491,873,95,192,91,10,18,32,0,0,0,0,16507.5,14607.88,5786.82,4110.83,153732,109208,41069,64542,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T00:43:05+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,23.5,64.7,root,192.168.1.31,223.198.81.247,11282,53,6,18,45500,23274,35,54,68774,89,41366.55,772.74,2.15,1662.55,1.955,0.6481,19,22226,16,16,16,121,70,71,857,1009,93,57,0,12,5,5,0,0,0,0,22159.09,26617.4,562.63,1099.92,23274,45500,63697,40444,18695,1,3062,0,0,0,benign,False,SIMULATED
2026-08-11T10:05:01+00:00,WIN-WORKSTN-HR,Windows Server 2022,vcoda-collector-0.1.0-sim,13.8,46.7,a.silva,192.168.1.28,192.168.1.20,14791,80,6,10,36900,35109,164,249,72009,413,29508.23,174.36,14.0,2440.3,1.051,0.6586,85,1791,16,16,18,70,92,80,1343,1324,94,337,95,99,50,25,0,0,0,0,18636.6,14992.34,1189.8,1250.5,35109,36900,20825,5934,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T09:34:04+00:00,WIN-DESKTOP02,Windows 10,vcoda-collector-0.1.0-sim,40.6,50.5,root,192.168.1.43,67.110.247.253,51428,443,6,5,87122,36180,98,30,123302,128,25158.64,963.3,5.09,4900.98,2.408,3.2667,68,50942,24,24,16,73,54,84,1435,528,74,92,23,7,2,8,0,0,0,0,11260.5,12076.78,1438.07,3462.91,36180,87122,42112,32215,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:23:52+00:00,lnx-gateway,Ubuntu 22.04,vcoda-collector-0.1.0-sim,35.7,72.2,j.perera,192.168.1.48,192.168.1.80,15151,443,6,11,201447,113310,243,90,314757,333,891.1,945.22,373.7,353224.88,1.7778,2.7,153,88137,27,27,16,86,119,56,1055,806,61,50,65,58,39,5,0,0,0,0,504.61,504.24,127158.13,226066.75,113310,201447,8616,64247,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T00:47:38+00:00,WIN-SRV-DB01,Windows Server 2022,vcoda-collector-0.1.0-sim,24.9,54.0,www-data,192.168.1.54,192.168.1.54,38018,8080,6,13,145632,42696,164,72,188328,236,45641.04,798.0,5.17,4126.29,3.4109,2.2778,92,102936,25,25,16,97,40,48,1423,1235,47,50,32,0,15,9,0,0,0,0,19041.3,25259.01,935.47,3190.81,42696,145632,9682,18597,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T22:07:14+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,46.2,75.8,root,192.168.1.110,127.236.20.101,57042,443,6,19,64185,108585,55,95,172770,150,40016.72,1151.8,3.75,4317.45,0.5911,0.5789,40,44400,16,16,16,37,110,40,1141,1296,47,120,29,24,8,3,0,0,0,0,22811.64,17381.86,2713.49,1603.95,108585,64185,46506,33700,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T05:50:23+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,42.1,72.8,svc_app,192.168.1.103,192.168.1.76,41440,443,6,19,74610,138470,90,227,213080,317,44003.35,672.18,7.2,4842.36,0.5388,0.3965,137,63860,16,16,16,116,57,59,1311,1160,69,303,60,23,31,15,0,0,0,0,25163.35,23321.37,3146.81,1695.55,138470,74610,27865,42763,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T03:40:06+00:00,lnx-monitoring,Rocky Linux 9,vcoda-collector-0.1.0-sim,32.7,31.5,svc_app,192.168.1.19,192.168.1.54,22640,53,6,3,81084,101762,58,73,182846,131,25345.45,1395.77,5.17,7214.15,0.7968,0.7945,15,20678,16,16,0,70,63,59,810,1438,65,106,7,15,1,4,0,0,0,0,9450.27,10813.28,4015.0,3199.15,101762,81084,5614,48995,9698,28,1333,0,0,0,benign,False,SIMULATED
2026-08-11T23:27:18+00:00,lnx-db-primary,Ubuntu 24.04,vcoda-collector-0.1.0-sim,37.1,42.9,root,192.168.1.36,21.142.202.78,59643,443,6,17,250746,33372,237,162,284118,399,56310.74,712.08,7.09,5045.54,7.5137,1.463,75,217374,24,24,0,85,106,59,841,509,59,234,96,52,19,39,0,0,0,0,21105.37,35259.56,592.64,4452.9,33372,250746,14729,2009,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T17:41:14+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,28.3,40.0,root,192.168.1.23,221.148.113.89,37839,443,6,15,114466,168275,242,265,282741,507,42739.36,557.67,11.86,6615.47,0.6802,0.9132,23,53809,16,16,16,109,37,74,1255,1493,61,91,90,9,65,44,0,0,0,0,17846.88,23220.01,3937.24,2678.23,168275,114466,24427,26293,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T21:10:14+00:00,WIN-SRV-DB01,Windows Server 2022,vcoda-collector-0.1.0-sim,44.2,25.4,j.perera,192.168.1.48,124.117.128.145,22473,53,6,10,119250,70785,250,55,190035,305,36651.13,623.07,8.32,5184.97,1.6847,4.5455,195,48465,25,25,0,87,100,45,787,1038,43,203,57,27,0,19,0,0,0,0,15284.49,23757.27,1931.32,3253.65,70785,119250,19138,39679,2763,28,3169,0,0,0,benign,False,SIMULATED
2026-08-11T20:01:02+00:00,lnx-dev-box,Ubuntu 22.04,vcoda-collector-0.1.0-sim,29.5,50.8,root,192.168.1.40,27.71.62.168,63059,80,6,13,222235,58854,263,51,281089,314,38512.93,895.19,8.15,7298.56,3.776,5.1569,212,163381,27,27,18,97,54,94,582,594,83,303,39,10,2,38,0,0,0,0,16587.5,21842.4,1528.16,5770.4,58854,222235,19081,48705,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T11:29:49+00:00,WIN-LAPTOP-FIN,Windows 10,vcoda-collector-0.1.0-sim,21.2,38.9,svc_app,192.168.1.98,77.30.86.245,44412,443,6,14,44824,166656,104,168,211480,272,56722.68,777.5,4.8,3728.31,0.269,0.619,64,121832,16,16,0,70,117,82,1298,949,69,135,30,9,1,28,0,0,0,0,30533.75,37247.1,2938.08,790.23,166656,44824,35659,31344,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:51:08+00:00,WIN-SRV-APP01,Windows 11,vcoda-collector-0.1.0-sim,39.0,46.5,svc_app,192.168.1.29,160.41.229.128,49607,5900,17,2,172,3904,4,61,4076,65,1423.46,62.71,45.66,2863.45,0.0441,0.0656,57,3732,2,2,0,117,114,95,1333,1423,68,0,7,3,2,5,33,0,78,0,861.44,443.32,2742.62,120.83,3904,172,51797,29797,0,0,0,0,0,0,brute_force,True,SIMULATED
2026-08-11T20:19:02+00:00,lnx-dev-box,Ubuntu 24.04,vcoda-collector-0.1.0-sim,8.6,44.1,j.perera,192.168.1.58,109.167.185.107,18231,443,6,9,66440,69300,110,252,135740,362,55210.93,374.97,6.56,2458.57,0.9587,0.4365,142,2860,16,16,16,60,78,55,724,724,47,190,49,1,27,33,0,0,0,0,23197.16,25989.58,1255.19,1203.38,69300,66440,2092,35024,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:14:09+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,23.7,45.0,admin,192.168.1.99,192.168.1.85,16261,443,6,6,63122,232130,74,278,295252,352,25311.42,838.78,13.91,11664.78,0.2719,0.2662,204,169008,16,16,16,87,92,97,1055,677,82,19,74,26,41,6,0,0,0,0,14635.25,7651.63,9170.96,2493.82,232130,63122,3258,64300,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T08:28:55+00:00,lnx-web01,Ubuntu 24.04,vcoda-collector-0.1.0-sim,42.3,35.5,j.perera,192.168.1.73,163.85.188.229,47712,443,1,2,124384,296064,299,257,420448,556,56132.38,756.2,9.91,7490.29,0.4201,1.1634,42,171680,16,16,18,66,68,65,513,1042,94,453,34,1,71,58,0,0,0,0,29800.67,33824.88,5274.39,2215.9,296064,124384,45561,49857,0,0,0,0,0,8,benign,False,SIMULATED
2026-08-11T15:10:47+00:00,WIN-SRV-APP01,Windows 10,vcoda-collector-0.1.0-sim,50.9,58.7,root,192.168.1.70,192.168.1.109,47007,80,6,11,126960,17920,240,35,144880,275,50456.65,526.84,5.45,2871.38,7.0848,6.8571,205,109040,24,24,18,70,47,80,1467,933,89,242,43,53,25,27,0,0,0,0,25754.62,19099.82,355.16,2516.22,17920,126960,38383,47757,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T07:14:39+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,32.2,66.0,svc_app,192.168.1.46,37.193.178.91,62286,443,6,2,44069,4023,127,27,48092,154,26767.57,312.29,5.75,1796.65,10.9543,4.7037,100,40046,25,25,0,60,122,67,665,1141,70,108,28,29,3,9,0,0,0,0,13989.63,18315.13,150.29,1646.36,4023,44069,53399,16508,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:23:48+00:00,lnx-web02,Debian 12,vcoda-collector-0.1.0-sim,33.1,47.2,root,192.168.1.37,192.168.1.25,15103,53,17,14,15414,74358,42,81,89772,123,6614.75,729.85,18.59,13571.49,0.2073,0.5185,39,58944,16,16,18,83,57,44,815,1043,46,6,6,2,0,7,0,0,0,0,3306.91,2881.37,11241.25,2330.25,74358,15414,3317,41135,15277,28,3250,0,0,0,benign,False,SIMULATED
2026-08-11T02:54:33+00:00,WIN-SRV-APP01,Windows Server 2022,vcoda-collector-0.1.0-sim,24.5,69.3,www-data,192.168.1.88,27.95.236.109,11348,53,6,12,159520,21048,160,24,180568,184,47467.69,981.35,3.88,3804.02,7.5789,6.6667,136,138472,16,16,18,117,127,59,1083,846,82,138,11,39,8,22,0,0,0,0,21801.8,29855.93,443.42,3360.6,21048,159520,55907,47757,3315,5,809,0,0,0,benign,False,SIMULATED
2026-08-11T08:44:57+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,32.7,54.3,root,192.168.1.19,92.83.230.95,8098,53,1,1,82898,34770,229,95,117668,324,40899.16,363.17,7.92,2877.03,2.3842,2.4105,134,48128,16,16,16,119,97,51,1200,689,61,63,56,75,2,24,0,0,0,0,24552.4,18264.05,850.14,2026.89,34770,82898,14307,57358,5410,28,459,0,8,8,benign,False,SIMULATED
2026-08-11T05:19:07+00:00,lnx-gateway,Ubuntu 24.04,vcoda-collector-0.1.0-sim,35.8,30.4,a.silva,192.168.1.85,121.120.205.68,56937,8080,6,11,105014,25960,91,118,130974,209,19101.97,626.67,10.94,6856.57,4.0452,0.7712,27,79054,24,24,0,47,83,64,1287,509,93,35,20,18,31,18,0,0,0,0,10901.05,11705.57,1359.02,5497.55,25960,105014,3344,3211,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T19:24:31+00:00,WIN-LAPTOP-FIN,Windows 10,vcoda-collector-0.1.0-sim,29.8,61.6,admin,192.168.1.85,209.3.44.59,10817,53,6,17,162472,42480,184,60,204952,244,58229.28,839.97,4.19,3519.74,3.8247,3.0667,124,119992,25,25,16,102,45,66,583,720,46,50,37,0,7,20,0,0,0,0,37665.75,20310.68,729.53,2790.21,42480,162472,10658,10541,46243,28,1518,0,0,0,benign,False,SIMULATED
2026-08-11T03:15:06+00:00,lnx-db-primary,Ubuntu 22.04,vcoda-collector-0.1.0-sim,0.7,56.3,www-data,192.168.1.20,192.168.1.10,53600,443,6,8,85542,328070,106,265,413612,371,32871.01,1114.86,11.29,12582.88,0.2607,0.4,159,242528,24,24,18,117,33,68,1200,957,46,243,37,56,0,0,0,0,0,0,22778.7,22256.22,9980.53,2602.35,328070,85542,55680,19170,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T14:05:53+00:00,lnx-monitoring,Rocky Linux 9,vcoda-collector-0.1.0-sim,10.4,80.9,root,192.168.1.67,163.85.188.229,58839,53,6,6,32160,34320,32,48,66480,80,38512.04,831.0,2.08,1726.21,0.9371,0.6667,16,2160,16,16,0,49,124,53,749,1358,54,37,7,13,7,5,0,0,0,0,24403.19,19386.88,891.15,835.06,34320,32160,58269,7044,54621,1,1214,0,0,0,benign,False,SIMULATED
2026-08-11T08:41:30+00:00,lnx-web01,Ubuntu 24.04,vcoda-collector-0.1.0-sim,21.0,40.5,root,192.168.1.82,192.168.1.119,47150,8080,17,10,237888,78406,252,197,316294,449,6263.12,704.44,71.69,50500.99,3.0341,1.2792,55,159482,24,24,18,44,75,66,786,737,90,194,64,4,20,12,0,0,0,0,3311.1,2938.47,12518.67,37982.32,78406,237888,22222,50698,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T10:41:16+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,71.5,65.4,j.perera,192.168.1.85,130.21.133.238,46290,35184,6,7,104,406752,2,5352,406856,5354,1633.28,75.99,3278.06,249103.22,0.0003,0.0004,5350,406648,2,2,16,99,56,72,1334,1262,89,4757,1152,684,869,330,141,2,8,2,1141.34,592.21,249039.55,63.68,406752,104,20505,1254,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T20:10:34+00:00,WIN-LAPTOP-FIN,Windows Server 2022,vcoda-collector-0.1.0-sim,32.4,56.3,www-data,192.168.1.100,122.39.189.174,13257,443,6,8,104500,6633,220,99,111133,319,21026.75,348.38,15.17,5285.32,15.7546,2.2222,121,97867,24,24,18,113,100,72,1337,555,69,228,8,14,3,18,0,0,0,0,10248.76,10399.72,315.46,4969.86,6633,104500,58315,3024,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T12:44:54+00:00,WIN-DESKTOP01,Windows 11,vcoda-collector-0.1.0-sim,1.1,79.4,svc_app,192.168.1.11,32.141.139.95,44576,443,6,12,39720,164418,40,134,204138,174,50038.04,1173.21,3.48,4079.66,0.2416,0.2985,94,124698,16,16,16,78,79,45,902,571,61,118,42,12,7,14,0,0,0,0,20914.2,21312.09,3285.86,793.8,164418,39720,42269,14559,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:10:03+00:00,lnx-db-primary,Ubuntu 22.04,vcoda-collector-0.1.0-sim,52.5,73.1,root,192.168.1.94,192.168.1.23,17976,41480,6,13,210,305424,3,4242,305634,4245,1689.15,72.0,2513.1,180939.93,0.0007,0.0007,4239,305214,2,2,18,78,115,65,1336,1144,43,3495,740,235,497,271,188,0,52,0,972.34,1100.46,180815.6,124.32,305424,210,51752,17366,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T13:04:26+00:00,lnx-gateway,Rocky Linux 9,vcoda-collector-0.1.0-sim,5.7,29.6,root,192.168.1.49,187.215.204.230,24464,443,17,5,296915,266919,215,193,563834,408,53721.89,1381.95,7.59,10495.42,1.1124,1.114,22,29996,24,24,16,61,107,93,782,1272,46,325,71,72,33,5,0,0,0,0,26463.18,34301.87,4968.53,5526.89,266919,296915,55361,38066,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T15:40:15+00:00,lnx-monitoring,Ubuntu 22.04,vcoda-collector-0.1.0-sim,40.4,59.3,admin,192.168.1.89,116.173.204.100,20983,443,17,7,37787,53340,29,210,91127,239,45358.47,381.28,5.27,2009.04,0.7084,0.1381,181,15553,16,16,16,65,116,56,1180,861,99,219,46,45,25,17,0,0,0,0,30615.67,23169.35,1175.97,833.07,53340,37787,37356,57184,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T07:11:33+00:00,lnx-db-primary,Debian 12,vcoda-collector-0.1.0-sim,25.5,38.8,admin,192.168.1.113,35.72.147.40,9877,53,6,3,245784,122130,264,115,367914,379,31956.87,970.75,11.86,11512.83,2.0125,2.2957,149,123654,16,16,0,62,110,85,806,1019,97,273,71,8,15,4,0,0,0,0,15973.07,16271.46,3821.71,7691.12,122130,245784,64167,4384,59605,28,3308,0,0,0,benign,False,SIMULATED
2026-08-11T11:04:23+00:00,lnx-gateway,Rocky Linux 9,vcoda-collector-0.1.0-sim,42.1,39.1,a.silva,192.168.1.43,177.43.76.235,39900,298,6,19,118,169506,2,1971,169624,1973,144.35,85.97,13667.96,1175070.28,0.0007,0.001,1969,169388,2,2,18,36,105,92,1068,1332,93,1903,470,95,11,160,135,1,47,2,79.29,84.43,1174252.84,817.45,169506,118,27356,41963,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T03:02:44+00:00,lnx-dev-box,Debian 12,vcoda-collector-0.1.0-sim,32.3,62.2,admin,192.168.1.95,161.78.206.148,8575,80,6,17,58860,44280,270,216,103140,486,25871.9,212.22,18.78,3986.56,1.3293,1.25,54,14580,16,16,0,80,62,67,1016,1146,95,273,27,63,41,51,0,0,0,0,14480.27,11161.82,1711.51,2275.06,44280,58860,37569,17540,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T05:27:13+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,53.7,52.1,admin,192.168.1.114,176.10.45.126,42569,38048,6,8,69,203600,1,2036,203669,2037,409.67,99.98,4972.27,497151.28,0.0003,0.0005,2035,203531,2,2,0,84,45,74,1144,957,61,936,486,383,1,73,4,0,155,2,235.85,201.05,496982.85,168.43,203600,69,54513,18790,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T13:09:40+00:00,WIN-DESKTOP02,Windows 11,vcoda-collector-0.1.0-sim,12.2,53.7,a.silva,192.168.1.99,162.35.244.244,55746,443,6,17,44805,50838,87,222,95643,309,24086.73,309.52,12.83,3970.78,0.8813,0.3919,135,6033,25,25,18,120,98,98,1245,811,49,65,44,12,12,23,0,0,0,0,13786.92,8072.31,2110.62,1860.15,50838,44805,42386,53992,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T05:56:07+00:00,lnx-monitoring,Debian 12,vcoda-collector-0.1.0-sim,43.0,67.2,a.silva,192.168.1.15,41.41.135.12,48167,443,6,0,104493,194045,183,197,298538,380,26574.87,785.63,14.3,11233.85,0.5385,0.9289,14,89552,24,24,0,119,47,40,712,716,44,379,5,69,52,30,0,0,0,0,15690.79,12312.63,7301.82,3932.02,194045,104493,17240,51614,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T20:46:32+00:00,WIN-LAPTOP-FIN,Windows Server 2022,vcoda-collector-0.1.0-sim,36.5,61.6,admin,192.168.1.113,192.168.1.113,17681,53,6,16,106492,43026,158,71,149518,229,38918.02,652.92,5.88,3841.87,2.4751,2.2254,87,63466,24,24,18,109,69,53,1159,537,93,164,28,11,9,27,0,0,0,0,11818.35,15252.63,1105.55,2736.32,43026,106492,44681,3737,51479,5,849,0,0,0,benign,False,SIMULATED
2026-08-11T21:04:44+00:00,lnx-monitoring,Debian 12,vcoda-collector-0.1.0-sim,31.8,36.4,a.silva,192.168.1.115,56.67.15.36,8828,22,6,15,75,9964,1,94,10039,95,1274.23,105.67,74.55,7878.5,0.0075,0.0106,93,9889,2,2,0,97,75,66,1254,983,43,37,22,21,9,7,52,2,119,0,816.74,595.13,7819.64,58.86,9964,75,48924,48578,0,0,0,0,0,0,beaconing,True,SIMULATED
2026-08-11T11:07:53+00:00,WIN-WORKSTN-HR,Windows Server 2022,vcoda-collector-0.1.0-sim,16.2,52.2,svc_app,192.168.1.91,72.79.235.37,19982,443,6,1,33558,86658,94,143,120216,237,27318.48,507.24,8.68,4400.54,0.3872,0.6573,49,53100,24,24,0,113,61,65,1196,1155,43,221,15,45,32,15,0,0,0,0,14151.22,17478.71,3172.14,1228.4,86658,33558,49697,54157,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T16:18:28+00:00,WIN-DESKTOP01,Windows 10,vcoda-collector-0.1.0-sim,5.8,38.0,a.silva,192.168.1.77,192.168.1.105,1148,443,6,17,79913,104796,157,123,184709,280,28678.34,659.67,9.76,6440.71,0.7626,1.2764,34,24883,16,16,16,109,110,94,1054,1452,43,138,27,6,40,28,0,0,0,0,15869.81,12968.54,3654.19,2786.53,104796,79913,45109,63956,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T05:15:07+00:00,WIN-DESKTOP01,Windows Server 2022,vcoda-collector-0.1.0-sim,25.4,36.2,www-data,192.168.1.68,97.119.161.200,37925,53,17,10,181778,15125,194,55,196903,249,13026.27,790.78,19.12,15115.84,12.0184,3.5273,139,166653,16,16,16,44,73,73,1483,763,44,63,15,58,6,30,0,0,0,0,8135.89,4191.29,1161.12,13954.72,15125,181778,40624,48028,54960,1,2234,0,0,0,benign,False,SIMULATED
2026-08-11T01:44:40+00:00,lnx-monitoring,Ubuntu 24.04,vcoda-collector-0.1.0-sim,29.4,60.2,a.silva,192.168.1.51,192.168.1.105,54676,46423,6,19,232,49228,4,794,49460,798,251.09,61.98,3178.16,196982.26,0.0047,0.005,790,48996,2,2,0,97,40,58,939,883,50,620,133,86,55,7,132,0,60,2,145.25,125.65,196058.29,923.98,49228,232,1909,16861,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T15:59:33+00:00,WIN-SRV-APP01,Windows Server 2022,vcoda-collector-0.1.0-sim,37.6,34.8,www-data,192.168.1.113,192.168.1.18,51553,443,17,5,265698,61758,261,47,327456,308,8554.64,1063.17,36.0,38278.16,4.3022,5.5532,214,203940,27,27,18,61,111,97,1163,996,58,18,4,64,33,8,0,0,0,0,5573.36,5702.32,7219.24,31058.92,61758,265698,8605,5718,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T07:59:43+00:00,lnx-gateway,Rocky Linux 9,vcoda-collector-0.1.0-sim,11.7,28.0,root,192.168.1.21,178.92.135.80,59218,80,6,5,62912,49456,64,281,112368,345,20410.72,325.7,16.9,5505.34,1.2721,0.2278,217,13456,24,24,18,32,95,49,1176,1478,80,150,70,16,30,41,0,0,0,0,6344.61,10076.09,2423.04,3082.3,49456,62912,53402,52929,0,0,0,0,0,0,benign,False,SIMULATED
2026-08-11T21:10:05+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,49.7,54.1,www-data,192.168.1.76,199.60.58.64,53325,22223,6,2,43,337414,1,3443,337457,3444,1882.17,97.98,1829.8,179291.61,0.0001,0.0003,3442,337371,2,2,0,67,87,91,534,906,82,694,634,490,323,53,33,2,175,1,952.3,991.97,179268.77,22.85,337414,43,39467,9104,0,0,0,0,0,0,port_scan,True,SIMULATED
2026-08-11T06:49:57+00:00,lnx-web01,Ubuntu 22.04,vcoda-collector-0.1.0-sim,21.5,46.5,svc_app,192.168.1.16,2.246.42.152,11942,443,6,4,183897,11295,139,9,195192,148,48293.27,1318.86,3.06,4041.81,16.2813,15.4444,130,172602,16,16,16,45,42,58,1091,588,99,68,6,0,22,10,0,0,0,0,33532.04,29288.68,233.88,3807.92,11295,183897,56856,55934,0,0,0,0,0,0,benign,False,SIMULATED
